Generation,Population,Slow_Count,Fast_Count,Mut_Loc,Mutation,Prod_rt ,Min 
56,popA,52,68,0,0,2.347,58
57,popB,53,67,91,58,2.268,58
58,popB,53,67,114,100,2.268,58
59,popB,52,68,115,100,2.27,58
60,popB,52,68,21,58,2.27,58
61,popB,52,68,43,100,2.27,58
62,popB,52,68,88,58,2.27,58
63,popB,52,68,52,100,2.27,58
64,popB,52,68,22,100,2.27,58
65,popB,52,68,34,100,2.27,58
66,popB,52,68,67,58,2.27,58
67,popB,53,67,24,58,2.211,58
68,popB,54,66,23,58,1.996,58
69,popB,54,66,60,58,1.996,58
70,popB,53,67,32,100,1.936,58
71,popB,54,66,11,58,2.035,58
72,popB,55,65,42,58,2.007,58
73,popB,55,65,6,58,2.007,58
74,popB,55,65,93,58,2.007,58
75,popB,55,65,23,58,2.007,58
76,popB,56,64,9,58,2.023,58
77,popB,56,64,38,100,2.023,58
78,popB,55,65,6,100,2.023,58
79,popB,54,66,104,100,1.986,58
80,popB,54,66,21,58,1.986,58
81,popB,55,65,15,58,2.046,58
82,popB,55,65,34,100,2.046,58
83,popB,55,65,103,58,2.046,58
84,popB,55,65,86,58,2.046,58
85,popB,55,65,106,100,2.046,58
86,popB,54,66,53,100,2.427,58
87,popB,54,66,76,100,2.427,58
88,popA,54,66,0,0,2.427,58
89,popB,54,66,93,58,2.427,58
90,popB,54,66,54,58,2.427,58
91,popA,54,66,0,0,2.427,58
92,popB,53,67,86,100,2.337,58
93,popA,53,67,0,0,2.337,58
94,popA,53,67,0,0,2.337,58
95,popB,53,67,9,58,2.337,58
96,popB,53,67,71,58,2.337,58
97,popA,53,67,0,0,2.337,58
98,popA,53,67,0,0,2.337,58
99,popB,53,67,111,100,2.337,58
100,popB,54,66,110,58,2.187,58
101,popB,55,65,73,58,2.054,58
102,popB,55,65,94,58,2.054,58
103,popB,55,65,58,100,2.054,58
104,popB,54,66,89,100,1.991,58
105,popB,54,66,75,58,1.991,58
106,popB,55,65,81,58,2.059,58
107,popB,54,66,75,100,2.062,58
108,popB,54,66,37,100,2.062,58
109,popB,53,67,15,100,2.018,58
110,popB,52,68,13,100,2.189,58
111,popB,51,69,90,100,2.173,58
112,popB,51,69,75,100,2.173,58
113,popB,51,69,4,100,2.173,58
114,popB,50,70,18,100,2.13,58
115,popB,49,71,117,100,2.127,58
116,popB,50,70,4,58,2.127,58
117,popB,51,69,48,58,2.234,58
118,popB,50,70,62,100,2.11,58
119,popB,51,69,78,58,2.109,58
120,popB,51,69,78,58,2.109,58
121,popB,51,69,72,58,2.109,58
122,popB,51,69,1,58,2.109,58
123,popB,51,69,40,58,2.109,58
124,popB,51,69,46,100,2.109,58
125,popB,51,69,58,100,2.109,58
126,popB,50,70,102,100,2.094,58
127,popB,49,71,67,100,2.162,58
128,popB,49,71,107,100,2.162,58
129,popA,49,71,0,0,2.162,58
130,popB,49,71,14,58,2.162,58
131,popB,49,71,60,58,2.162,58
132,popB,48,72,60,100,2.186,58
133,popB,48,72,65,100,2.186,58
134,popB,48,72,102,100,2.186,58
135,popB,48,72,14,58,2.186,58
136,popB,48,72,52,100,2.186,58
137,popB,48,72,80,100,2.186,58
138,popB,48,72,15,100,2.186,58
139,popB,48,72,75,100,2.186,58
140,popB,47,73,74,100,2.142,58
141,popB,47,73,62,100,2.142,58
142,popB,47,73,51,100,2.142,58
143,popA,47,73,0,0,2.142,58
144,popB,46,74,40,100,2.145,58
145,popB,45,75,25,100,2.124,58
146,popB,45,75,116,58,2.124,58
147,popB,45,75,84,58,2.124,58
148,popB,45,75,24,58,2.124,58
149,popB,45,75,10,100,2.124,58
150,popB,45,75,19,58,2.124,58
151,popB,44,76,113,100,2.19,58
152,popB,43,77,88,100,2.148,58
153,popB,44,76,57,58,2.085,58
154,popB,45,75,89,58,1.997,58
155,popB,45,75,43,100,1.997,58
156,popB,45,75,46,100,1.997,58
157,popB,46,74,79,58,2.031,58
158,popB,47,73,44,58,2.135,58
159,popB,48,72,98,58,2.128,58
160,popB,48,72,99,58,2.128,58
161,popB,48,72,8,100,2.128,58
162,popB,48,72,60,100,2.128,58
163,popB,49,71,8,58,2.245,58
164,popB,49,71,7,100,2.245,58
165,popB,49,71,90,100,2.245,58
166,popB,49,71,33,58,2.245,58
167,popB,49,71,106,100,2.245,58
168,popB,48,72,84,100,2.033,58
169,popB,48,72,52,100,2.033,58
170,popB,49,71,51,58,2.083,58
171,popB,48,72,33,100,2.154,58
172,popB,48,72,19,58,2.154,58
173,popB,47,73,112,100,2.177,58
174,popB,48,72,27,58,2.177,58
175,popB,48,72,27,58,2.177,58
176,popB,49,71,25,58,2.167,58
177,popB,49,71,14,58,2.167,58
178,popB,50,70,119,58,2.172,58
179,popB,50,70,94,58,2.172,58
180,popB,50,70,44,58,2.172,58
181,popB,51,69,112,58,2.025,58
182,popB,51,69,28,58,2.025,58
183,popB,51,69,61,100,2.025,58
184,popB,51,69,83,100,2.025,58
185,popB,51,69,118,58,2.025,58
186,popB,51,69,0,100,2.025,58
187,popB,52,68,92,58,2.022,58
188,popB,52,68,89,58,2.022,58
189,popB,52,68,55,100,2.022,58
190,popB,52,68,72,58,2.022,58
191,popB,52,68,46,100,2.022,58
192,popB,53,67,102,58,2.015,58
193,popB,54,66,49,58,2.022,58
194,popB,54,66,31,100,2.022,58
195,popB,55,65,82,58,2.021,58
196,popB,54,66,21,100,2.052,58
197,popB,53,67,78,100,2.055,58
198,popB,53,67,19,58,2.055,58
199,popB,54,66,35,58,2.093,58
200,popB,55,65,7,58,2.093,58
201,popB,56,64,68,58,2.203,58
202,popB,56,64,33,100,2.203,58
203,popB,56,64,56,58,2.203,58
204,popB,57,63,78,58,2.172,58
205,popB,57,63,22,100,2.172,58
206,popB,58,62,52,58,2.254,58
207,popB,58,62,92,58,2.254,58
208,popB,58,62,111,100,2.254,58
209,popB,59,61,90,58,2.114,58
210,popB,59,61,115,100,2.114,58
211,popB,59,61,29,58,2.114,58
212,popB,58,62,118,100,2.115,58
213,popB,57,63,48,100,2.105,58
214,popB,57,63,23,58,2.105,58
215,popB,58,62,3,58,2.105,58
216,popB,58,62,21,100,2.105,58
217,popA,58,62,0,0,2.105,58
218,popB,57,63,56,100,2.016,58
219,popB,57,63,25,58,2.016,58
220,popB,57,63,118,100,2.016,58
221,popB,56,64,49,100,2.173,58
222,popB,56,64,72,58,2.173,58
223,popB,56,64,5,100,2.173,58
224,popB,55,65,91,100,2.149,58
225,popB,55,65,104,100,2.149,58
226,popB,56,64,16,58,2.105,58
227,popB,56,64,94,58,2.105,58
228,popB,55,65,35,100,2.124,58
229,popB,54,66,28,100,2.103,58
230,popB,55,65,22,58,2.153,58
231,popA,55,65,0,0,2.153,58
232,popB,55,65,24,58,2.153,58
233,popB,55,65,108,100,2.153,58
234,popB,56,64,43,58,2.201,58
235,popB,56,64,99,58,2.201,58
236,popB,56,64,104,100,2.201,58
237,popB,57,63,18,58,2.085,58
238,popB,58,62,114,58,2.068,58
239,popB,57,63,114,100,2.085,58
240,popB,58,62,101,58,2.082,58
241,popB,58,62,85,100,2.082,58
242,popB,59,61,12,58,2.072,58
243,popB,58,62,54,100,2.143,58
244,popB,57,63,82,100,2.08,58
245,popB,57,63,86,100,2.08,58
246,popB,57,63,38,100,2.08,58
247,popB,56,64,3,100,2.08,58
248,popA,56,64,0,0,2.08,58
249,popB,56,64,99,58,2.08,58
250,popB,55,65,119,100,2.069,58
251,popB,55,65,22,58,2.069,58
252,popB,55,65,97,58,2.069,58
253,popB,55,65,45,100,2.069,58
254,popB,55,65,33,100,2.069,58
255,popB,55,65,39,58,2.069,58
256,popB,55,65,30,58,2.069,58
257,popB,54,66,93,100,2.133,58
258,popB,54,66,11,58,2.133,58
259,popB,54,66,65,100,2.133,58
260,popA,54,66,0,0,2.133,58
261,popB,54,66,114,100,2.133,58
262,popB,54,66,98,58,2.133,58
263,popB,53,67,89,100,2.095,58
264,popB,53,67,3,100,2.095,58
265,popB,54,66,107,58,2.091,58
266,popB,53,67,57,100,2.101,58
267,popB,54,66,40,58,1.981,58
268,popB,54,66,43,58,1.981,58
269,popB,54,66,28,100,1.981,58
270,popB,54,66,9,58,1.981,58
271,popB,53,67,52,100,1.985,58
272,popB,53,67,63,100,1.985,58
273,popB,53,67,78,58,1.985,58
274,popB,53,67,118,100,1.985,58
275,popB,53,67,102,58,1.985,58
276,popB,53,67,98,58,1.985,58
277,popB,54,66,65,58,1.982,58
278,popB,54,66,15,100,1.982,58
279,popB,53,67,50,100,1.987,58
280,popB,53,67,42,58,1.987,58
281,popB,53,67,42,58,1.987,58
282,popB,53,67,56,100,1.987,58
283,popB,54,66,109,58,1.984,58
284,popB,54,66,105,100,1.984,58
285,popB,53,67,25,100,2.006,58
286,popB,52,68,110,100,2.011,58
287,popB,51,69,8,100,2.028,58
288,popB,51,69,40,58,2.028,58
289,popB,51,69,25,100,2.028,58
290,popB,51,69,113,100,2.028,58
291,popB,50,70,72,100,2.048,58
292,popA,50,70,0,0,2.048,58
293,popB,49,71,107,100,2.049,58
294,popB,50,70,89,58,1.992,58
295,popB,50,70,103,58,1.992,58
296,popB,51,69,62,58,2.057,58
297,popB,50,70,79,100,2.094,58
298,popB,49,71,43,100,2.093,58
299,popB,50,70,84,58,2.052,58
300,popB,50,70,14,58,2.052,58
301,popB,51,69,106,58,2.049,58
302,popB,52,68,77,58,2.034,58
303,popB,53,67,100,58,2.032,58
304,popB,53,67,4,58,2.032,58
305,popB,53,67,97,58,2.032,58
306,popB,54,66,3,58,2.032,58
307,popB,54,66,61,100,2.032,58
308,popB,54,66,106,58,2.032,58
309,popB,55,65,57,58,2.03,58
310,popB,56,64,114,58,2.028,58
311,popB,57,63,61,58,2.095,58
312,popB,58,62,36,58,2.175,58
313,popB,57,63,24,100,2.105,58
314,popB,57,63,70,58,2.105,58
315,popB,56,64,116,100,2.113,58
316,popB,56,64,104,100,2.113,58
317,popB,57,63,54,58,2.116,58
318,popB,56,64,11,100,2.134,58
319,popA,56,64,0,0,2.134,58
320,popB,56,64,71,58,2.134,58
321,popB,56,64,67,100,2.134,58
322,popA,56,64,0,0,2.134,58
323,popB,56,64,45,100,2.134,58
324,popB,57,63,58,58,2.054,58
325,popB,57,63,114,58,2.054,58
326,popB,57,63,105,100,2.054,58
327,popB,57,63,93,100,2.054,58
328,popB,57,63,79,100,2.054,58
329,popB,56,64,59,100,2.009,58
330,popB,56,64,7,58,2.009,58
331,popB,55,65,114,100,2.012,58
332,popB,56,64,15,58,2.05,58
333,popB,56,64,103,58,2.05,58
334,popB,57,63,25,58,2.004,58
335,popB,56,64,90,100,2.047,58
336,popB,56,64,81,58,2.047,58
337,popB,56,64,0,100,2.047,58
338,popB,56,64,103,58,2.047,58
339,popB,56,64,42,58,2.047,58
340,popB,55,65,15,100,2.033,58
341,popB,55,65,90,100,2.033,58
342,popB,55,65,103,58,2.033,58
343,popB,54,66,23,100,2.06,58
344,popB,55,65,35,58,2.101,58
345,popB,55,65,72,100,2.101,58
346,popB,54,66,92,100,2.057,58
347,popB,54,66,80,100,2.057,58
348,popB,54,66,68,58,2.057,58
349,popB,54,66,26,100,2.057,58
350,popA,54,66,0,0,2.057,58
351,popB,55,65,107,58,2.053,58
352,popB,54,66,103,100,2.052,58
353,popB,55,65,67,58,1.989,58
354,popB,54,66,19,100,2.013,58
355,popB,55,65,56,58,2.01,58
356,popB,55,65,93,100,2.01,58
357,popB,55,65,57,58,2.01,58
358,popB,56,64,116,58,2.009,58
359,popB,56,64,29,58,2.009,58
360,popB,56,64,96,58,2.009,58
361,popB,56,64,92,100,2.009,58
362,popB,55,65,77,100,1.992,58
363,popB,54,66,102,100,2.022,58
364,popB,53,67,112,100,2.025,58
365,popB,53,67,59,100,2.025,58
366,popB,54,66,43,58,1.994,58
367,popB,55,65,0,58,1.994,58
368,popB,56,64,26,58,1.963,58
369,popB,57,63,50,58,1.974,58
370,popB,57,63,72,100,1.974,58
371,popB,56,64,4,100,1.974,58
372,popB,56,64,38,100,1.974,58
373,popB,57,63,93,58,1.975,58
374,popB,57,63,13,100,1.975,58
375,popB,58,62,95,58,2,58
376,popB,59,61,112,58,2.004,58
377,popB,60,60,113,58,1.895,58
378,popB,60,60,43,58,1.895,58
379,popB,60,60,37,100,1.895,58
380,popB,60,60,79,100,1.895,58
381,popB,61,59,8,58,1.893,58
382,popB,60,60,71,100,1.895,58
383,popB,60,60,37,100,1.895,58
384,popB,59,61,73,100,2.21,58
385,popB,59,61,111,100,2.21,58
386,popA,59,61,0,0,2.21,58
387,popB,59,61,33,100,2.21,58
388,popB,59,61,55,100,2.21,58
389,popB,59,61,46,100,2.21,58
390,popB,58,62,106,100,2.248,58
391,popA,58,62,0,0,2.248,58
392,popB,57,63,68,100,2.055,58
393,popB,56,64,43,100,2.071,58
394,popB,56,64,74,100,2.071,58
395,popB,55,65,0,100,2.071,58
396,popB,54,66,57,100,2.06,58
397,popB,54,66,8,58,2.06,58
398,popB,54,66,47,58,2.06,58
399,popB,54,66,17,100,2.06,58
400,popB,54,66,53,100,2.06,58
401,popB,54,66,111,100,2.06,58
402,popB,54,66,5,100,2.06,58
403,popB,55,65,73,58,2.07,58
404,popB,55,65,3,58,2.07,58
405,popB,55,65,111,100,2.07,58
406,popB,55,65,24,100,2.07,58
407,popB,56,64,114,58,2.067,58
408,popB,57,63,59,58,2.217,58
409,popB,57,63,25,58,2.217,58
410,popB,57,63,83,100,2.217,58
411,popB,57,63,98,58,2.217,58
412,popA,57,63,0,0,2.217,58
413,popB,58,62,0,58,2.217,58
414,popB,58,62,0,58,2.217,58
415,popB,58,62,95,58,2.217,58
416,popB,57,63,51,100,2.185,58
417,popB,56,64,26,100,2.187,58
418,popB,56,64,83,100,2.187,58
419,popB,55,65,16,100,1.993,58
420,popB,55,65,60,100,1.993,58
421,popB,56,64,46,58,2.062,58
422,popB,57,63,88,58,2.207,58
423,popB,58,62,71,58,2.17,58
424,popB,58,62,84,58,2.17,58
425,popB,57,63,78,100,2.281,58
426,popA,57,63,0,0,2.281,58
427,popB,57,63,105,100,2.281,58
428,popB,57,63,61,58,2.281,58
429,popB,57,63,15,100,2.281,58
430,popB,57,63,21,100,2.281,58
431,popB,57,63,85,100,2.281,58
432,popB,56,64,0,100,2.281,58
433,popB,56,64,45,100,2.281,58
434,popB,55,65,84,100,2.104,58
435,popB,54,66,113,100,2.106,58
436,popB,54,66,18,58,2.106,58
437,popB,55,65,10,58,2.084,58
438,popB,55,65,41,100,2.084,58
439,popB,55,65,97,58,2.084,58
440,popB,55,65,33,100,2.084,58
441,popB,55,65,48,100,2.084,58
442,popB,54,66,64,100,2.091,58
443,popB,54,66,24,100,2.091,58
444,popB,54,66,56,58,2.091,58
445,popB,55,65,41,58,2.165,58
446,popB,55,65,89,58,2.165,58
447,popB,56,64,77,58,2.062,58
448,popB,56,64,34,100,2.062,58
449,popB,56,64,109,58,2.062,58
450,popB,56,64,62,58,2.062,58
451,popB,57,63,83,58,2.118,58
452,popB,57,63,1,58,2.118,58
453,popB,56,64,97,100,2.101,58
454,popB,57,63,2,58,2.101,58
455,popB,57,63,100,58,2.101,58
456,popB,57,63,83,58,2.101,58
457,popB,58,62,55,58,1.991,58
458,popB,58,62,70,58,1.991,58
459,popB,58,62,65,58,1.991,58
460,popB,59,61,49,58,2.067,58
461,popB,59,61,25,58,2.067,58
462,popB,59,61,7,58,2.067,58
463,popB,58,62,100,100,2.07,58
464,popB,57,63,81,100,1.995,58
465,popB,58,62,74,58,2.009,58
466,popB,58,62,119,100,2.009,58
467,popB,58,62,53,100,2.009,58
468,popB,59,61,48,58,2.006,58
469,popB,59,61,99,58,2.006,58
470,popB,59,61,55,58,2.006,58
471,popB,59,61,7,58,2.006,58
472,popB,58,62,96,100,1.991,58
473,popB,58,62,40,58,1.991,58
474,popB,57,63,8,100,2.022,58
475,popB,57,63,78,100,2.022,58
476,popB,57,63,95,58,2.022,58
477,popB,57,63,93,58,2.022,58
478,popB,57,63,119,100,2.022,58
479,popB,58,62,5,58,2.022,58
480,popB,59,61,100,58,2.021,58
481,popB,59,61,16,100,2.021,58
482,popB,59,61,117,100,2.021,58
483,popB,59,61,41,58,2.021,58
484,popB,58,62,3,100,2.021,58
485,popB,58,62,19,100,2.021,58
486,popB,57,63,30,100,2.196,58
487,popB,58,62,33,58,2.189,58
488,popB,58,62,61,58,2.189,58
489,popA,58,62,0,0,2.189,58
490,popA,58,62,0,0,2.189,58
491,popA,58,62,0,0,2.189,58
492,popB,57,63,2,100,2.189,58
493,popB,57,63,87,58,2.189,58
494,popB,57,63,39,58,2.189,58
495,popA,57,63,0,0,2.189,58
496,popB,58,62,82,58,2.203,58
497,popB,58,62,26,100,2.203,58
498,popB,57,63,48,100,2.208,58
499,popA,57,63,0,0,2.208,58
500,popB,57,63,73,58,2.208,58
501,popB,56,64,35,100,2.167,58
502,popB,56,64,54,58,2.167,58
503,popB,56,64,53,100,2.167,58
504,popB,56,64,70,58,2.167,58
505,popB,55,65,49,100,2.08,58
506,popB,56,64,105,58,2.131,58
507,popB,57,63,90,58,2.127,58
508,popB,57,63,1,58,2.127,58
509,popB,57,63,24,100,2.127,58
510,popB,56,64,99,100,2.135,58
511,popB,56,64,94,58,2.135,58
512,popB,55,65,56,100,2.108,58
513,popB,54,66,62,100,2.135,58
514,popB,54,66,95,58,2.135,58
515,popB,54,66,114,58,2.135,58
516,popB,55,65,104,58,2.07,58
517,popB,56,64,62,58,2.051,58
518,popB,56,64,28,100,2.051,58
519,popB,55,65,14,100,2.05,58
520,popB,56,64,43,58,2.051,58
521,popB,57,63,15,58,2.069,58
522,popB,57,63,61,58,2.069,58
523,popB,58,62,21,58,2.081,58
524,popB,58,62,119,100,2.081,58
525,popB,57,63,43,100,2.181,58
526,popB,56,64,116,100,2.181,58
527,popA,56,64,0,0,2.181,58
528,popB,57,63,76,58,2.1,58
529,popB,56,64,104,100,2.109,58
530,popB,57,63,113,58,2.097,58
531,popB,58,62,75,58,2.091,58
532,popB,58,62,87,58,2.091,58
533,popB,59,61,52,58,2.1,58
534,popB,59,61,8,100,2.1,58
535,popA,59,61,0,0,2.1,58
536,popB,59,61,46,58,2.1,58
537,popB,58,62,98,100,2.101,58
538,popB,57,63,70,100,2.235,58
539,popA,57,63,0,0,2.235,58
540,popB,57,63,18,58,2.235,58
541,popB,57,63,110,100,2.235,58
542,popB,56,64,95,100,2.235,58
543,popB,56,64,14,100,2.235,58
544,popB,56,64,17,100,2.235,58
545,popA,56,64,0,0,2.235,58
546,popB,56,64,78,100,2.235,58
547,popB,56,64,85,100,2.235,58
548,popB,55,65,88,100,2.236,58
549,popA,55,65,0,0,2.236,58
550,popB,54,66,1,100,2.236,58
551,popB,55,65,4,58,2.236,58
552,popB,54,66,113,100,2.239,58
553,popB,54,66,66,58,2.239,58
554,popB,55,65,31,58,2.228,58
555,popB,56,64,92,58,2.165,58
556,popA,56,64,0,0,2.165,58
557,popB,55,65,25,100,2.177,58
558,popB,54,66,55,100,2.213,58
559,popB,55,65,0,58,2.213,58
560,popB,54,66,92,100,2.217,58
561,popB,53,67,93,100,2.22,58
562,popB,53,67,117,100,2.22,58
563,popB,52,68,74,100,2.13,58
564,popB,53,67,11,58,2.093,58
565,popB,53,67,68,100,2.093,58
566,popB,53,67,26,100,2.093,58
567,popB,54,66,108,58,2.086,58
568,popB,53,67,87,100,2.094,58
569,popB,53,67,114,58,2.094,58
570,popB,54,66,99,58,2.086,58
571,popB,53,67,58,100,2.187,58
572,popB,53,67,12,58,2.187,58
573,popB,52,68,90,100,2.226,58
574,popB,51,69,11,100,2.221,58
575,popB,51,69,99,58,2.221,58
576,popB,50,70,42,100,2.13,58
577,popB,50,70,88,100,2.13,58
578,popB,50,70,79,100,2.13,58
579,popB,50,70,45,100,2.13,58
580,popB,50,70,99,58,2.13,58
581,popB,50,70,97,100,2.13,58
582,popB,49,71,33,100,2.024,58
583,popB,49,71,14,100,2.024,58
584,popB,49,71,61,58,2.024,58
585,popB,49,71,46,58,2.024,58
586,popB,49,71,30,100,2.024,58
587,popB,49,71,111,100,2.024,58
588,popB,49,71,90,100,2.024,58
589,popB,50,70,23,58,2.018,58
590,popB,49,71,21,100,2.063,58
591,popB,49,71,31,58,2.063,58
592,popB,49,71,55,100,2.063,58
593,popB,49,71,22,58,2.063,58
594,popB,50,70,38,58,2.088,58
595,popB,49,71,112,100,2.089,58
596,popB,50,70,63,58,2.061,58
597,popB,50,70,60,100,2.061,58
598,popB,50,70,72,100,2.061,58
599,popB,51,69,1,58,2.061,58
600,popB,51,69,81,100,2.061,58
601,popB,51,69,12,58,2.061,58
602,popB,51,69,83,58,2.061,58
603,popB,51,69,43,100,2.061,58
604,popB,52,68,106,58,2.058,58
605,popB,52,68,51,100,2.058,58
606,popB,53,67,111,58,2.055,58
607,popB,54,66,14,58,2.125,58
608,popB,54,66,86,100,2.125,58
609,popB,54,66,88,100,2.125,58
610,popA,54,66,0,0,2.125,58
611,popB,54,66,93,100,2.125,58
612,popB,54,66,7,58,2.125,58
613,popB,54,66,93,100,2.125,58
614,popB,54,66,12,58,2.125,58
615,popB,54,66,117,100,2.125,58
616,popB,54,66,22,58,2.125,58
617,popA,54,66,0,0,2.125,58
618,popB,53,67,0,100,2.125,58
619,popB,53,67,52,58,2.125,58
620,popB,53,67,47,58,2.125,58
621,popB,53,67,3,100,2.125,58
622,popB,53,67,119,100,2.125,58
623,popB,54,66,2,58,2.125,58
624,popB,55,65,98,58,2.112,58
625,popB,55,65,80,100,2.112,58
626,popB,54,66,36,100,2.077,58
627,popB,53,67,5,100,2.077,58
628,popB,54,66,35,58,2.077,58
629,popB,55,65,36,58,2.084,58
630,popB,54,66,44,100,2.086,58
631,popA,54,66,0,0,2.086,58
632,popB,55,65,6,58,2.086,58
633,popB,55,65,83,58,2.086,58
634,popB,55,65,46,58,2.086,58
635,popB,55,65,107,58,2.086,58
636,popB,56,64,78,58,2.239,58
637,popB,56,64,107,58,2.239,58
638,popB,56,64,26,100,2.239,58
639,popB,56,64,76,58,2.239,58
640,popB,55,65,6,100,2.239,58
641,popB,55,65,67,58,2.239,58
642,popB,56,64,8,58,2.208,58
643,popA,56,64,0,0,2.208,58
644,popB,56,64,35,58,2.208,58
645,popB,57,63,17,58,2.154,58
646,popB,57,63,59,58,2.154,58
647,popB,57,63,97,100,2.154,58
648,popB,58,62,104,58,2.15,58
649,popB,57,63,40,100,2.126,58
650,popB,58,62,3,58,2.126,58
651,popB,59,61,115,58,2.125,58
652,popB,59,61,31,58,2.125,58
653,popB,59,61,81,100,2.125,58
654,popB,59,61,18,58,2.125,58
655,popB,60,60,40,58,2.149,58
656,popB,60,60,78,58,2.149,58
657,popB,61,59,69,58,2.105,58
658,popB,61,59,56,100,2.105,58
659,popB,60,60,114,100,2.106,58
660,popB,61,59,64,58,2.018,58
661,popB,62,58,74,58,2.016,58
662,popB,63,57,51,58,2.017,58
663,popB,63,57,9,58,2.017,58
664,popB,63,57,27,58,2.017,58
665,popB,63,57,72,100,2.017,58
666,popB,64,56,0,58,2.017,58
667,popB,64,56,63,58,2.017,58
668,popB,64,56,8,58,2.017,58
669,popB,64,56,32,100,2.017,58
670,popB,64,56,83,58,2.017,58
671,popB,65,55,72,58,2.157,58
672,popB,65,55,112,100,2.157,58
673,popB,65,55,82,58,2.157,58
674,popB,64,56,0,100,2.157,58
675,popB,64,56,21,100,2.157,58
676,popB,63,57,111,100,2.086,58
677,popB,63,57,107,58,2.086,58
678,popB,64,56,11,58,2.004,58
679,popB,65,55,32,58,2.069,58
680,popB,65,55,36,58,2.069,58
681,popB,65,55,12,58,2.069,58
682,popB,64,56,66,100,2.072,58
683,popB,63,57,4,100,2.072,58
684,popB,63,57,66,100,2.072,58
685,popB,64,56,91,58,2.071,58
686,popB,64,56,84,100,2.071,58
687,popB,63,57,3,100,2.071,58
688,popB,63,57,58,100,2.071,58
689,popB,62,58,31,100,2.136,58
690,popB,61,59,76,100,2.063,58
691,popB,62,58,30,58,2.059,58
692,popB,61,59,72,100,2.082,58
693,popB,62,58,13,58,2.085,58
694,popB,62,58,6,100,2.085,58
695,popB,61,59,59,100,2.088,58
696,popB,61,59,5,100,2.088,58
697,popB,62,58,0,58,2.088,58
698,popB,62,58,51,58,2.088,58
699,popB,62,58,68,100,2.088,58
700,popB,62,58,100,58,2.088,58
701,popB,62,58,7,58,2.088,58
702,popB,61,59,12,100,2.064,58
703,popB,62,58,90,58,2.061,58
704,popB,63,57,95,58,2.061,58
705,popB,63,57,51,58,2.061,58
706,popB,63,57,110,100,2.061,58
707,popB,64,56,16,58,2.025,58
708,popB,63,57,77,100,2.059,58
709,popB,63,57,90,58,2.059,58
710,popB,62,58,107,100,2.121,58
711,popB,62,58,116,100,2.121,58
712,popB,63,57,110,58,2.121,58
713,popB,63,57,108,58,2.121,58
714,popB,62,58,23,100,1.966,58
715,popB,62,58,89,58,1.966,58
716,popB,63,57,119,58,1.966,58
717,popB,63,57,74,58,1.966,58
718,popB,62,58,7,100,1.967,58
719,popB,62,58,2,58,1.967,58
720,popB,63,57,49,58,1.965,58
721,popB,62,58,83,100,2.107,58
722,popB,61,59,46,100,2.162,58
723,popB,60,60,75,100,2.104,58
724,popA,60,60,0,0,2.104,58
725,popB,60,60,64,58,2.104,58
726,popB,61,59,57,58,2.163,58
727,popB,60,60,36,100,2.033,58
728,popB,59,61,101,100,2.033,58
729,popB,60,60,114,58,2.032,58
730,popB,60,60,71,58,2.032,58
731,popB,59,61,100,100,2.122,58
732,popB,58,62,71,100,2.089,58
733,popB,58,62,109,58,2.089,58
734,popB,58,62,111,100,2.089,58
735,popB,58,62,21,100,2.089,58
736,popB,59,61,42,58,2.089,58
737,popB,58,62,119,100,2.09,58
738,popB,59,61,55,58,2.071,58
739,popB,59,61,99,58,2.071,58
740,popB,59,61,117,100,2.071,58
741,popB,59,61,19,100,2.071,58
742,popB,59,61,34,100,2.071,58
743,popB,58,62,15,100,2.095,58
744,popA,58,62,0,0,2.095,58
745,popB,59,61,70,58,2.091,58
746,popB,60,60,25,58,2.084,58
747,popB,61,59,112,58,2.082,58
748,popB,60,60,94,100,2.022,58
749,popB,59,61,57,100,2.063,58
750,popB,59,61,5,100,2.063,58
751,popB,59,61,86,100,2.063,58
752,popB,60,60,4,58,2.063,58
753,popB,61,59,44,58,2.06,58
754,popB,61,59,60,100,2.06,58
755,popB,61,59,108,58,2.06,58
756,popB,61,59,23,100,2.06,58
757,popB,60,60,41,100,2.017,58
758,popB,59,61,35,100,2.199,58
759,popB,58,62,82,100,2.167,58
760,popB,58,62,48,100,2.167,58
761,popB,58,62,78,58,2.167,58
762,popB,58,62,93,100,2.167,58
763,popB,58,62,6,100,2.167,58
